obs.no,agent_x,agent_y,gem_x,gem_y,rewards,action
16918,250,200,200,200,-50.0,1
16919,200,200,200,200,10000.0,3
16920,200,250,200,200,-50.0,0
16921,200,200,200,200,10000.0,2
16922,250,200,200,200,-50.0,1
16923,200,200,200,200,10000.0,3
16924,200,250,200,200,-50.0,0
16925,200,200,200,200,10000.0,2
16926,200,250,200,200,-50.0,0
16927,200,200,200,200,10000.0,2
16928,200,250,200,200,-50.0,0
16929,200,200,200,200,10000.0,2
16930,250,200,200,200,-50.0,1
16931,200,200,200,200,10000.0,3
16932,200,250,200,200,-50.0,0
16933,200,200,200,200,10000.0,2
16934,250,200,200,200,-50.0,1
16935,200,200,200,200,10000.0,3
16936,250,200,200,200,-50.0,1
16937,200,200,200,200,10000.0,3
16938,200,250,200,200,-50.0,0
16939,200,200,200,200,10000.0,2
16940,250,200,200,200,-50.0,1
16941,200,200,200,200,10000.0,3
16942,200,250,200,200,-50.0,0
16943,200,200,200,200,10000.0,2
16944,250,200,200,200,-50.0,1
16945,200,200,200,200,10000.0,3
16946,200,250,200,200,-50.0,0
16947,200,200,200,200,10000.0,2
16948,250,200,200,200,-50.0,1
16949,200,200,200,200,10000.0,3
16950,150,200,200,200,-50.0,3
16951,200,200,200,200,10000.0,1
16952,200,250,200,200,-50.0,0
16953,200,200,200,200,10000.0,2
16954,150,200,200,200,-50.0,3
16955,200,200,200,200,10000.0,1
16956,250,200,200,200,-50.0,1
16957,200,200,200,200,10000.0,3
16958,250,200,200,200,-50.0,1
16959,200,200,200,200,10000.0,3
16960,250,200,200,200,-50.0,1
16961,200,200,200,200,10000.0,3
16962,200,250,200,200,-50.0,0
16963,250,250,200,200,-70.71067811865476,1
16964,250,200,200,200,-50.0,2
16965,200,200,200,200,10000.0,3
16966,250,200,200,200,-50.0,1
16967,200,200,200,200,10000.0,3
16968,250,200,200,200,-50.0,1
16969,200,200,200,200,10000.0,3
16970,200,250,200,200,-50.0,0
16971,200,200,200,200,10000.0,2
16972,250,200,200,200,-50.0,1
16973,250,250,200,200,-70.71067811865476,0
16974,200,250,200,200,-50.0,3
16975,200,200,200,200,10000.0,2
16976,250,200,200,200,-50.0,1
16977,200,200,200,200,10000.0,3
16978,200,250,200,200,-50.0,0
16979,200,200,200,200,10000.0,2
16980,250,200,200,200,-50.0,1
16981,200,200,200,200,10000.0,3
16982,250,200,200,200,-50.0,1
16983,200,200,200,200,10000.0,3
16984,200,250,200,200,-50.0,0
16985,200,200,200,200,10000.0,2
16986,250,200,200,200,-50.0,1
16987,200,200,200,200,10000.0,3
16988,200,250,200,200,-50.0,0
16989,200,200,200,200,10000.0,2
16990,250,200,200,200,-50.0,1
16991,200,200,200,200,10000.0,3
16992,200,250,200,200,-50.0,0
16993,200,200,200,200,10000.0,2
16994,250,200,200,200,-50.0,1
16995,200,200,200,200,10000.0,3
16996,250,200,200,200,-50.0,1
16997,200,200,200,200,10000.0,3
16998,200,250,200,200,-50.0,0
16999,200,200,200,200,10000.0,2
17000,250,200,200,200,-50.0,1
17001,200,200,200,200,10000.0,3
17002,200,250,200,200,-50.0,0
17003,200,200,200,200,10000.0,2
17004,250,200,200,200,-50.0,1
17005,200,200,200,200,10000.0,3
17006,200,250,200,200,-50.0,0
17007,200,200,200,200,10000.0,2
17008,200,250,200,200,-50.0,0
17009,200,200,200,200,10000.0,2
17010,250,200,200,200,-50.0,1
17011,200,200,200,200,10000.0,3
17012,200,250,200,200,-50.0,0
17013,200,200,200,200,10000.0,2
17014,200,250,200,200,-50.0,0
17015,200,200,200,200,10000.0,2
17016,250,200,200,200,-50.0,1
17017,250,150,200,200,-70.71067811865476,2
17018,250,200,200,200,-50.0,0
17019,200,200,200,200,10000.0,3
17020,250,200,200,200,-50.0,1
17021,200,200,200,200,10000.0,3
17022,250,200,200,200,-50.0,1
17023,200,200,200,200,10000.0,3
17024,200,250,200,200,-50.0,0
17025,200,200,200,200,10000.0,2
17026,200,250,200,200,-50.0,0
17027,200,200,200,200,10000.0,2
17028,200,250,200,200,-50.0,0
17029,200,200,200,200,10000.0,2
17030,150,200,200,200,-50.0,3
17031,200,200,200,200,10000.0,1
17032,200,150,200,200,-50.0,2
17033,200,200,200,200,10000.0,0
17034,250,200,200,200,-50.0,1
17035,200,200,200,200,10000.0,3
17036,250,200,200,200,-50.0,1
17037,200,200,200,200,10000.0,3
17038,250,200,200,200,-50.0,1
17039,200,200,200,200,10000.0,3
17040,200,150,200,200,-50.0,2
17041,200,200,200,200,10000.0,0
17042,200,250,200,200,-50.0,0
17043,200,200,200,200,10000.0,2
17044,250,200,200,200,-50.0,1
17045,200,200,200,200,10000.0,3
17046,200,250,200,200,-50.0,0
17047,200,200,200,200,10000.0,2
17048,250,200,200,200,-50.0,1
17049,200,200,200,200,10000.0,3
17050,250,200,200,200,-50.0,1
17051,200,200,200,200,10000.0,3
17052,250,200,200,200,-50.0,1
17053,200,200,200,200,10000.0,3
17054,150,200,200,200,-50.0,3
17055,200,200,200,200,10000.0,1
17056,250,200,200,200,-50.0,1
17057,200,200,200,200,10000.0,3
17058,250,200,200,200,-50.0,1
17059,200,200,200,200,10000.0,3
17060,200,250,200,200,-50.0,0
17061,200,200,200,200,10000.0,2
17062,200,250,200,200,-50.0,0
17063,200,200,200,200,10000.0,2
17064,200,250,200,200,-50.0,0
17065,200,200,200,200,10000.0,2
17066,250,200,200,200,-50.0,1
17067,200,200,200,200,10000.0,3
17068,200,150,200,200,-50.0,2
17069,200,200,200,200,10000.0,0
17070,200,250,200,200,-50.0,0
17071,200,200,200,200,10000.0,2
17072,250,200,200,200,-50.0,1
17073,200,200,200,200,10000.0,3
17074,200,250,200,200,-50.0,0
17075,200,200,200,200,10000.0,2
17076,200,250,200,200,-50.0,0
17077,200,200,200,200,10000.0,2
17078,250,200,200,200,-50.0,1
17079,200,200,200,200,10000.0,3
17080,250,200,200,200,-50.0,1
17081,200,200,200,200,10000.0,3
17082,250,200,200,200,-50.0,1
17083,200,200,200,200,10000.0,3
17084,250,200,200,200,-50.0,1
17085,200,200,200,200,10000.0,3
17086,200,250,200,200,-50.0,0
17087,200,200,200,200,10000.0,2
17088,250,200,200,200,-50.0,1
17089,200,200,200,200,10000.0,3
17090,200,250,200,200,-50.0,0
17091,200,200,200,200,10000.0,2
17092,200,250,200,200,-50.0,0
17093,200,200,200,200,10000.0,2
17094,250,200,200,200,-50.0,1
17095,250,150,200,200,-70.71067811865476,2
17096,250,200,200,200,-50.0,0
17097,200,200,200,200,10000.0,3
17098,200,250,200,200,-50.0,0
17099,200,200,200,200,10000.0,2
17100,200,250,200,200,-50.0,0
17101,200,200,200,200,10000.0,2
17102,250,200,200,200,-50.0,1
17103,200,200,200,200,10000.0,3
17104,200,250,200,200,-50.0,0
17105,200,200,200,200,10000.0,2
17106,250,200,200,200,-50.0,1
17107,200,200,200,200,10000.0,3
17108,200,250,200,200,-50.0,0
17109,200,200,200,200,10000.0,2
17110,250,200,200,200,-50.0,1
17111,200,200,200,200,10000.0,3
17112,200,250,200,200,-50.0,0
17113,200,200,200,200,10000.0,2
17114,250,200,200,200,-50.0,1
17115,200,200,200,200,10000.0,3
17116,200,250,200,200,-50.0,0
17117,200,200,200,200,10000.0,2
17118,250,200,200,200,-50.0,1
17119,200,200,200,200,10000.0,3
17120,200,250,200,200,-50.0,0
17121,200,200,200,200,10000.0,2
17122,250,200,200,200,-50.0,1
17123,200,200,200,200,10000.0,3
17124,250,200,200,200,-50.0,1
17125,200,200,200,200,10000.0,3
17126,200,250,200,200,-50.0,0
17127,200,200,200,200,10000.0,2
17128,200,250,200,200,-50.0,0
17129,200,200,200,200,10000.0,2
17130,200,250,200,200,-50.0,0
17131,200,200,200,200,10000.0,2
17132,250,200,200,200,-50.0,1
17133,200,200,200,200,10000.0,3
17134,200,250,200,200,-50.0,0
17135,200,200,200,200,10000.0,2
17136,250,200,200,200,-50.0,1
17137,200,200,200,200,10000.0,3
17138,250,200,200,200,-50.0,1
17139,200,200,200,200,10000.0,3
17140,200,250,200,200,-50.0,0
17141,200,200,200,200,10000.0,2
17142,250,200,200,200,-50.0,1
17143,200,200,200,200,10000.0,3
17144,200,250,200,200,-50.0,0
17145,200,200,200,200,10000.0,2
17146,250,200,200,200,-50.0,1
17147,200,200,200,200,10000.0,3
17148,200,250,200,200,-50.0,0
17149,200,200,200,200,10000.0,2
17150,250,200,200,200,-50.0,1
17151,200,200,200,200,10000.0,3
17152,250,200,200,200,-50.0,1
17153,200,200,200,200,10000.0,3
17154,250,200,200,200,-50.0,1
17155,200,200,200,200,10000.0,3
17156,250,200,200,200,-50.0,1
17157,200,200,200,200,10000.0,3
17158,250,200,200,200,-50.0,1
17159,200,200,200,200,10000.0,3
17160,200,250,200,200,-50.0,0
17161,200,200,200,200,10000.0,2
17162,250,200,200,200,-50.0,1
17163,200,200,200,200,10000.0,3
17164,250,200,200,200,-50.0,1
17165,200,200,200,200,10000.0,3
17166,250,200,200,200,-50.0,1
17167,200,200,200,200,10000.0,3
17168,250,200,200,200,-50.0,1
17169,200,200,200,200,10000.0,3
17170,250,200,200,200,-50.0,1
17171,200,200,200,200,10000.0,3
17172,250,200,200,200,-50.0,1
17173,200,200,200,200,10000.0,3
17174,200,250,200,200,-50.0,0
17175,200,200,200,200,10000.0,2
17176,250,200,200,200,-50.0,1
17177,200,200,200,200,10000.0,3
17178,250,200,200,200,-50.0,1
17179,200,200,200,200,10000.0,3
17180,200,250,200,200,-50.0,0
17181,200,200,200,200,10000.0,2
17182,200,150,200,200,-50.0,2
17183,200,200,200,200,10000.0,0
17184,200,250,200,200,-50.0,0
17185,200,200,200,200,10000.0,2
17186,200,250,200,200,-50.0,0
17187,200,200,200,200,10000.0,2
17188,150,200,200,200,-50.0,3
17189,150,150,200,200,-70.71067811865476,2
17190,150,200,200,200,-50.0,0
17191,150,150,200,200,-70.71067811865476,2
17192,200,150,200,200,-50.0,1
17193,200,200,200,200,10000.0,0
17194,250,200,200,200,-50.0,1
17195,200,200,200,200,10000.0,3
17196,200,250,200,200,-50.0,0
17197,200,200,200,200,10000.0,2
17198,200,250,200,200,-50.0,0
17199,200,200,200,200,10000.0,2
17200,150,200,200,200,-50.0,3
17201,200,200,200,200,10000.0,1
17202,200,250,200,200,-50.0,0
17203,200,200,200,200,10000.0,2
17204,200,250,200,200,-50.0,0
17205,200,200,200,200,10000.0,2
17206,200,250,200,200,-50.0,0
17207,200,200,200,200,10000.0,2
17208,200,250,200,200,-50.0,0
17209,200,200,200,200,10000.0,2
17210,200,250,200,200,-50.0,0
17211,200,200,200,200,10000.0,2
17212,250,200,200,200,-50.0,1
17213,200,200,200,200,10000.0,3
17214,250,200,200,200,-50.0,1
17215,200,200,200,200,10000.0,3
17216,200,250,200,200,-50.0,0
17217,200,200,200,200,10000.0,2
17218,250,200,200,200,-50.0,1
17219,200,200,200,200,10000.0,3
17220,200,250,200,200,-50.0,0
17221,200,200,200,200,10000.0,2
17222,250,200,200,200,-50.0,1
17223,200,200,200,200,10000.0,3
17224,200,250,200,200,-50.0,0
17225,200,200,200,200,10000.0,2
17226,250,200,200,200,-50.0,1
17227,200,200,200,200,10000.0,3
17228,250,200,200,200,-50.0,1
17229,200,200,200,200,10000.0,3
17230,250,200,200,200,-50.0,1
17231,200,200,200,200,10000.0,3
17232,250,200,200,200,-50.0,1
17233,200,200,200,200,10000.0,3
17234,250,200,200,200,-50.0,1
17235,200,200,200,200,10000.0,3
17236,250,200,200,200,-50.0,1
17237,200,200,200,200,10000.0,3
17238,200,250,200,200,-50.0,0
17239,200,200,200,200,10000.0,2
17240,250,200,200,200,-50.0,1
17241,200,200,200,200,10000.0,3
17242,250,200,200,200,-50.0,1
17243,200,200,200,200,10000.0,3
17244,250,200,200,200,-50.0,1
17245,200,200,200,200,10000.0,3
17246,250,200,200,200,-50.0,1
17247,200,200,200,200,10000.0,3
17248,200,250,200,200,-50.0,0
17249,200,200,200,200,10000.0,2
17250,200,250,200,200,-50.0,0
17251,200,200,200,200,10000.0,2
17252,200,250,200,200,-50.0,0
17253,200,200,200,200,10000.0,2
17254,200,250,200,200,-50.0,0
17255,200,200,200,200,10000.0,2
17256,250,200,200,200,-50.0,1
17257,200,200,200,200,10000.0,3
17258,200,250,200,200,-50.0,0
17259,200,200,200,200,10000.0,2
17260,250,200,200,200,-50.0,1
17261,200,200,200,200,10000.0,3
17262,250,200,200,200,-50.0,1
17263,200,200,200,200,10000.0,3
17264,250,200,200,200,-50.0,1
17265,200,200,200,200,10000.0,3
17266,250,200,200,200,-50.0,1
17267,200,200,200,200,10000.0,3
17268,200,250,200,200,-50.0,0
17269,200,200,200,200,10000.0,2
17270,250,200,200,200,-50.0,1
17271,200,200,200,200,10000.0,3
17272,250,200,200,200,-50.0,1
17273,200,200,200,200,10000.0,3
17274,200,250,200,200,-50.0,0
17275,200,200,200,200,10000.0,2
17276,250,200,200,200,-50.0,1
17277,200,200,200,200,10000.0,3
17278,200,250,200,200,-50.0,0
17279,200,200,200,200,10000.0,2
17280,200,250,200,200,-50.0,0
17281,200,200,200,200,10000.0,2
17282,200,250,200,200,-50.0,0
17283,200,200,200,200,10000.0,2
17284,200,250,200,200,-50.0,0
17285,200,200,200,200,10000.0,2
17286,200,250,200,200,-50.0,0
17287,200,200,200,200,10000.0,2
17288,200,150,200,200,-50.0,2
17289,200,200,200,200,10000.0,0
17290,250,200,200,200,-50.0,1
17291,200,200,200,200,10000.0,3
17292,250,200,200,200,-50.0,1
17293,200,200,200,200,10000.0,3
17294,200,250,200,200,-50.0,0
17295,200,200,200,200,10000.0,2
17296,200,250,200,200,-50.0,0
17297,200,200,200,200,10000.0,2
17298,200,250,200,200,-50.0,0
17299,200,200,200,200,10000.0,2
17300,200,250,200,200,-50.0,0
17301,200,200,200,200,10000.0,2
17302,250,200,200,200,-50.0,1
17303,200,200,200,200,10000.0,3
17304,150,200,200,200,-50.0,3
17305,200,200,200,200,10000.0,1
17306,250,200,200,200,-50.0,1
17307,200,200,200,200,10000.0,3
17308,200,250,200,200,-50.0,0
17309,200,200,200,200,10000.0,2
17310,250,200,200,200,-50.0,1
17311,200,200,200,200,10000.0,3
17312,250,200,200,200,-50.0,1
17313,200,200,200,200,10000.0,3
17314,200,250,200,200,-50.0,0
17315,200,200,200,200,10000.0,2
17316,250,200,200,200,-50.0,1
17317,200,200,200,200,10000.0,3
17318,250,200,200,200,-50.0,1
17319,200,200,200,200,10000.0,3
17320,250,200,200,200,-50.0,1
17321,200,200,200,200,10000.0,3
17322,200,250,200,200,-50.0,0
17323,200,200,200,200,10000.0,2
17324,250,200,200,200,-50.0,1
17325,200,200,200,200,10000.0,3
17326,150,200,200,200,-50.0,3
17327,200,200,200,200,10000.0,1
17328,150,200,200,200,-50.0,3
17329,200,200,200,200,10000.0,1
17330,250,200,200,200,-50.0,1
17331,200,200,200,200,10000.0,3
17332,250,200,200,200,-50.0,1
17333,200,200,200,200,10000.0,3
17334,250,200,200,200,-50.0,1
17335,200,200,200,200,10000.0,3
17336,250,200,200,200,-50.0,1
17337,200,200,200,200,10000.0,3
17338,250,200,200,200,-50.0,1
17339,200,200,200,200,10000.0,3
17340,250,200,200,200,-50.0,1
17341,200,200,200,200,10000.0,3
17342,200,250,200,200,-50.0,0
17343,200,200,200,200,10000.0,2
17344,250,200,200,200,-50.0,1
17345,200,200,200,200,10000.0,3
17346,200,250,200,200,-50.0,0
17347,200,200,200,200,10000.0,2
17348,250,200,200,200,-50.0,1
17349,200,200,200,200,10000.0,3
17350,200,250,200,200,-50.0,0
17351,200,200,200,200,10000.0,2
17352,250,200,200,200,-50.0,1
17353,200,200,200,200,10000.0,3
17354,200,250,200,200,-50.0,0
17355,200,200,200,200,10000.0,2
17356,200,250,200,200,-50.0,0
17357,200,200,200,200,10000.0,2
17358,200,250,200,200,-50.0,0
17359,200,200,200,200,10000.0,2
17360,200,250,200,200,-50.0,0
17361,200,200,200,200,10000.0,2
17362,200,250,200,200,-50.0,0
17363,200,200,200,200,10000.0,2
17364,250,200,200,200,-50.0,1
17365,200,200,200,200,10000.0,3
17366,200,250,200,200,-50.0,0
17367,200,200,200,200,10000.0,2
17368,250,200,200,200,-50.0,1
17369,200,200,200,200,10000.0,3
17370,250,200,200,200,-50.0,1
17371,200,200,200,200,10000.0,3
17372,250,200,200,200,-50.0,1
17373,200,200,200,200,10000.0,3
17374,200,250,200,200,-50.0,0
17375,200,200,200,200,10000.0,2
17376,200,250,200,200,-50.0,0
17377,200,200,200,200,10000.0,2
17378,150,200,200,200,-50.0,3
17379,200,200,200,200,10000.0,1
17380,250,200,200,200,-50.0,1
17381,200,200,200,200,10000.0,3
17382,250,200,200,200,-50.0,1
17383,200,200,200,200,10000.0,3
17384,200,250,200,200,-50.0,0
17385,200,200,200,200,10000.0,2
17386,200,250,200,200,-50.0,0
17387,200,200,200,200,10000.0,2
17388,250,200,200,200,-50.0,1
17389,200,200,200,200,10000.0,3
17390,250,200,200,200,-50.0,1
17391,200,200,200,200,10000.0,3
17392,200,250,200,200,-50.0,0
17393,200,200,200,200,10000.0,2
17394,200,250,200,200,-50.0,0
17395,200,200,200,200,10000.0,2
17396,250,200,200,200,-50.0,1
17397,200,200,200,200,10000.0,3
17398,250,200,200,200,-50.0,1
17399,200,200,200,200,10000.0,3
17400,200,250,200,200,-50.0,0
17401,200,200,200,200,10000.0,2
17402,250,200,200,200,-50.0,1
17403,200,200,200,200,10000.0,3
17404,200,250,200,200,-50.0,0
17405,200,200,200,200,10000.0,2
17406,250,200,200,200,-50.0,1
17407,200,200,200,200,10000.0,3
17408,250,200,200,200,-50.0,1
17409,200,200,200,200,10000.0,3
17410,200,250,200,200,-50.0,0
17411,150,250,200,200,-70.71067811865476,3
17412,200,250,200,200,-50.0,1
17413,200,200,200,200,10000.0,2
17414,200,150,200,200,-50.0,2
17415,200,200,200,200,10000.0,0
17416,250,200,200,200,-50.0,1
17417,200,200,200,200,10000.0,3
17418,200,250,200,200,-50.0,0
17419,200,200,200,200,10000.0,2
17420,250,200,200,200,-50.0,1
17421,200,200,200,200,10000.0,3
17422,150,200,200,200,-50.0,3
17423,200,200,200,200,10000.0,1
17424,250,200,200,200,-50.0,1
17425,200,200,200,200,10000.0,3
17426,250,200,200,200,-50.0,1
17427,200,200,200,200,10000.0,3
17428,250,200,200,200,-50.0,1
17429,200,200,200,200,10000.0,3
17430,200,250,200,200,-50.0,0
17431,200,200,200,200,10000.0,2
17432,250,200,200,200,-50.0,1
17433,200,200,200,200,10000.0,3
17434,200,250,200,200,-50.0,0
17435,200,200,200,200,10000.0,2
17436,250,200,200,200,-50.0,1
17437,200,200,200,200,10000.0,3
17438,200,250,200,200,-50.0,0
17439,200,200,200,200,10000.0,2
17440,250,200,200,200,-50.0,1
17441,200,200,200,200,10000.0,3
17442,150,200,200,200,-50.0,3
17443,200,200,200,200,10000.0,1
17444,200,250,200,200,-50.0,0
17445,200,200,200,200,10000.0,2
17446,250,200,200,200,-50.0,1
17447,200,200,200,200,10000.0,3
17448,250,200,200,200,-50.0,1
17449,200,200,200,200,10000.0,3
17450,200,250,200,200,-50.0,0
17451,200,200,200,200,10000.0,2
17452,200,250,200,200,-50.0,0
17453,200,200,200,200,10000.0,2
17454,250,200,200,200,-50.0,1
17455,200,200,200,200,10000.0,3
17456,250,200,200,200,-50.0,1
17457,200,200,200,200,10000.0,3
17458,250,200,200,200,-50.0,1
17459,200,200,200,200,10000.0,3
17460,250,200,200,200,-50.0,1
17461,200,200,200,200,10000.0,3
17462,250,200,200,200,-50.0,1
17463,200,200,200,200,10000.0,3
17464,200,250,200,200,-50.0,0
17465,200,200,200,200,10000.0,2
17466,250,200,200,200,-50.0,1
17467,250,150,200,200,-70.71067811865476,2
17468,250,200,200,200,-50.0,0
17469,200,200,200,200,10000.0,3
17470,200,250,200,200,-50.0,0
17471,200,200,200,200,10000.0,2
17472,200,250,200,200,-50.0,0
17473,200,200,200,200,10000.0,2
17474,250,200,200,200,-50.0,1
17475,200,200,200,200,10000.0,3
17476,250,200,200,200,-50.0,1
17477,200,200,200,200,10000.0,3
17478,250,200,200,200,-50.0,1
17479,200,200,200,200,10000.0,3
17480,250,200,200,200,-50.0,1
17481,200,200,200,200,10000.0,3
17482,200,250,200,200,-50.0,0
17483,200,200,200,200,10000.0,2
17484,200,250,200,200,-50.0,0
17485,200,200,200,200,10000.0,2
17486,150,200,200,200,-50.0,3
17487,200,200,200,200,10000.0,1
17488,150,200,200,200,-50.0,3
17489,200,200,200,200,10000.0,1
17490,200,250,200,200,-50.0,0
17491,200,200,200,200,10000.0,2
17492,150,200,200,200,-50.0,3
17493,200,200,200,200,10000.0,1
17494,250,200,200,200,-50.0,1
17495,200,200,200,200,10000.0,3
17496,250,200,200,200,-50.0,1
17497,200,200,200,200,10000.0,3
17498,250,200,200,200,-50.0,1
17499,200,200,200,200,10000.0,3
17500,250,200,200,200,-50.0,1
17501,200,200,200,200,10000.0,3
17502,150,200,200,200,-50.0,3
17503,200,200,200,200,10000.0,1
17504,200,250,200,200,-50.0,0
17505,200,200,200,200,10000.0,2
17506,250,200,200,200,-50.0,1
17507,200,200,200,200,10000.0,3
17508,200,250,200,200,-50.0,0
17509,200,200,200,200,10000.0,2
17510,250,200,200,200,-50.0,1
17511,200,200,200,200,10000.0,3
17512,250,200,200,200,-50.0,1
17513,200,200,200,200,10000.0,3
17514,250,200,200,200,-50.0,1
17515,200,200,200,200,10000.0,3
17516,250,200,200,200,-50.0,1
17517,200,200,200,200,10000.0,3
17518,200,250,200,200,-50.0,0
17519,200,200,200,200,10000.0,2
17520,200,250,200,200,-50.0,0
17521,200,200,200,200,10000.0,2
17522,200,250,200,200,-50.0,0
17523,200,200,200,200,10000.0,2
17524,250,200,200,200,-50.0,1
17525,200,200,200,200,10000.0,3
17526,200,250,200,200,-50.0,0
17527,200,200,200,200,10000.0,2
17528,200,250,200,200,-50.0,0
17529,200,200,200,200,10000.0,2
17530,150,200,200,200,-50.0,3
17531,200,200,200,200,10000.0,1
17532,200,250,200,200,-50.0,0
17533,200,200,200,200,10000.0,2
17534,250,200,200,200,-50.0,1
17535,200,200,200,200,10000.0,3
17536,250,200,200,200,-50.0,1
17537,200,200,200,200,10000.0,3
17538,200,250,200,200,-50.0,0
17539,200,200,200,200,10000.0,2
17540,250,200,200,200,-50.0,1
17541,200,200,200,200,10000.0,3
17542,250,200,200,200,-50.0,1
17543,200,200,200,200,10000.0,3
17544,200,150,200,200,-50.0,2
17545,200,200,200,200,10000.0,0
17546,200,250,200,200,-50.0,0
17547,200,200,200,200,10000.0,2
17548,250,200,200,200,-50.0,1
17549,200,200,200,200,10000.0,3
17550,200,250,200,200,-50.0,0
17551,200,200,200,200,10000.0,2
17552,250,200,200,200,-50.0,1
17553,200,200,200,200,10000.0,3
17554,200,250,200,200,-50.0,0
17555,200,200,200,200,10000.0,2
17556,200,250,200,200,-50.0,0
17557,200,200,200,200,10000.0,2
17558,150,200,200,200,-50.0,3
17559,200,200,200,200,10000.0,1
17560,250,200,200,200,-50.0,1
17561,200,200,200,200,10000.0,3
17562,200,250,200,200,-50.0,0
17563,200,200,200,200,10000.0,2
17564,250,200,200,200,-50.0,1
17565,200,200,200,200,10000.0,3
17566,150,200,200,200,-50.0,3
17567,200,200,200,200,10000.0,1
17568,250,200,200,200,-50.0,1
17569,200,200,200,200,10000.0,3
17570,250,200,200,200,-50.0,1
17571,200,200,200,200,10000.0,3
17572,250,200,200,200,-50.0,1
17573,200,200,200,200,10000.0,3
17574,200,250,200,200,-50.0,0
17575,200,200,200,200,10000.0,2
17576,250,200,200,200,-50.0,1
17577,200,200,200,200,10000.0,3
17578,200,250,200,200,-50.0,0
17579,200,200,200,200,10000.0,2
17580,250,200,200,200,-50.0,1
17581,200,200,200,200,10000.0,3
17582,150,200,200,200,-50.0,3
17583,200,200,200,200,10000.0,1
17584,200,250,200,200,-50.0,0
17585,250,250,200,200,-70.71067811865476,1
17586,200,250,200,200,-50.0,3
17587,200,200,200,200,10000.0,2
17588,200,250,200,200,-50.0,0
17589,200,200,200,200,10000.0,2
